Collection_ID,Field,Form ID,State,Year,Serial_agar_dilution_for_creating_the_model_ (N=20),Origin,County,hyphal_tip (ht),DNA Extraction,lat,long,Size of field (acres),Percentage Affected ,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products_Soybean,Timing: Soybean,Notes,Apparently low sensitiviy,
1143,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,"MSU Fungicide treatment plots Approach-2 Plant 6 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1144,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-2 Plant 7 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1145,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-2 Plant 8 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1146,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 1 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1147,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 2 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1148,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 3 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1149,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 4 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1150,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 5 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1151,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 6 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1152,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 7 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1153,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,"Fungicide treatment plots Approach-3 Plant 8 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1154,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-3 Plant 9 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1155,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,"Fungicide treatment plots Approach-4 Plant 1 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1156,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 2 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1157,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 3 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1158,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 4 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1159,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,"Fungicide treatment plots Approach-4 Plant 5 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1160,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 6 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1161,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 7 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1162,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 8 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1163,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 9 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1164,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-4 Plant 10 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1165,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 1 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1166,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 2 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1167,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 3 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1168,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 4 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1169,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 5 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1170,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 6 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1171,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 7 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1172,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 8 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1173,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 9 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1174,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,," Fungicide treatment plots Approach-5 Plant 10 (highest rates and two applications, 9 fl oz/A at R1 and R3)",,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1175,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 1 ,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1176,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 2,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1177,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 3,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1178,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 4,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1179,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 5,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1180,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 6,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1181,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-1 Plant 7,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1182,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-2 Plant 1,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1183,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-2 Plant 2,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1184,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-2 Plant 3,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1185,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-2 Plant 4,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1186,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-2 Plant 5,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1187,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-2 Plant 6,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1188,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-2 Plant 7,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1189,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-2 Plant 8,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1190,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-2 Plant 9,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1191,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-3 Plant 1,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1192,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-3 Plant 2,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1193,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-3 Plant 3,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1194,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-3 Plant 4,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1195,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-3 Plant 5,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1196,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-3 Plant 6,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1197,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-3 Plant 7,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1198,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-3 Plant 8,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1199,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-3 Plant 9,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1200,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-3 Plant 10,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1201,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 1,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1202,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-4 Plant 2,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1203,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 3,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1204,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 4,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1205,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-4 Plant 5,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1206,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 6,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1207,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-4 Plant 7,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1208,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 8,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1209,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-4 Plant 9,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1210,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-4 Plant 10,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1211,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-5 Plant 1,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1212,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,  Fungicide treatment plots Control-5 Plant 2,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1213,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,  Fungicide treatment plots Control-5 Plant 3,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1214,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-5 Plant 4,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1215,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-5 Plant 5,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1216,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,  Fungicide treatment plots Control-5 Plant 6,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1217,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-5 Plant 7,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1218,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,, Fungicide treatment plots Control-5 Plant 8,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1219,lan,,MI,2016,No,trial,East Lansing,No,No,42.722078,84.472741,,,Fungicide treatment plots Control-5 Plant 9,,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1255,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-01  (inventory notebook),,,,,,,,,,,Using GPS coordinates of Department of plant sciences meanwhile,,
1256,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-02  (see special notes),,,,,,,,,,,,,
1257,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-03  (see special notes),,,,,,,,,,,,,
1258,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-04  (see special notes),,,,,,,,,,,,,
1259,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-05  (see special notes),,,,,,,,,,,,,
1260,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-06  (see special notes),,,,,,,,,,,,,
1261,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-07  (see special notes),,,,,,,,,,,,,
1262,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-08  (see special notes),,,,,,,,,,,,,
1263,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-09  (see special notes),,,,,,,,,,,,,
1264,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial Sc17-016-10  (see special notes),,,,,,,,,,,,,
1265,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
1266,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
1267,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
1268,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
1269,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
1270,ho,,NE,2017,No,Survey,Holt,No,No,42.350052,98.33744,,,Doug Maschilot fungicide trial  unmarked packet (see special notes),,,,,,,,,,,,,
